,y
31186,0
24204,0
867,0
30441,1
27914,0
22815,0
527,0
13474,0
8885,0
37136,0
15711,0
8092,0
11838,0
22223,0
30884,0
14808,0
37058,0
38320,0
27317,0
9096,0
5094,0
34285,0
13871,0
9377,0
8355,1
6382,0
36358,0
1413,0
37733,0
27320,0
1322,0
37808,1
30137,0
27364,0
31358,0
4942,0
10161,0
9208,0
37055,0
26816,0
28924,0
1325,0
17416,0
33414,0
32031,1
38264,0
22933,0
6715,0
34997,0
18235,0
29548,0
7736,0
38772,0
10734,0
8866,1
39958,1
37006,0
38736,1
24042,1
19232,0
2954,0
28394,0
36382,0
2798,0
15722,0
28739,0
38477,0
19283,0
19996,0
12397,0
19235,0
30924,0
39086,1
19548,0
40321,0
11685,0
2200,0
18402,0
30161,1
15231,0
40863,0
21718,0
28858,0
20265,0
40350,1
32643,0
14844,0
17406,0
5776,0
26626,0
34014,0
11136,0
14154,0
34513,0
17788,0
36926,1
17607,1
16639,0
22763,0
19976,0
7352,0
31847,0
21887,0
3496,0
35849,0
2296,0
778,0
13412,0
40556,1
12918,0
29763,0
2275,1
25300,0
30981,0
4795,0
4234,0
16344,0
17443,0
20967,1
6918,0
29710,0
19661,0
39354,0
2577,0
14220,1
19305,0
23126,0
30428,1
40827,0
9854,0
36120,0
35979,1
7925,0
14213,0
40742,0
15176,0
40597,0
9800,0
38551,1
15719,0
18425,0
20279,0
8847,0
19785,0
37310,1
37238,0
19835,0
7572,0
6176,0
25628,0
3556,0
8464,0
36220,0
37632,0
2022,0
40588,0
40418,1
2101,0
30421,1
14792,0
4711,0
38365,0
33052,0
19697,0
2721,0
34401,0
39918,0
6798,0
38248,0
23104,0
27422,0
20777,0
36674,0
40602,0
786,0
12822,0
37052,0
18889,0
31543,0
34439,0
4797,0
23658,0
891,0
4131,0
32082,0
29373,0
22314,0
30999,0
9293,0
10621,0
25916,0
40495,1
34604,0
33209,0
34346,0
18026,0
5669,0
27872,0
30735,0
12504,0
36417,0
36030,0
6588,0
7930,0
20046,0
22700,0
3359,0
9238,0
1295,0
24236,0
4896,0
26947,1
16604,0
15239,0
34431,0
5795,0
32458,0
14674,0
26310,1
12880,0
19420,0
1692,0
36124,1
25323,0
39350,0
29671,0
9246,0
40904,0
24804,0
34547,0
36333,1
11572,0
14984,0
16288,0
28427,0
3570,1
33861,0
34444,0
34613,0
28983,0
27516,0
4697,0
35440,1
39802,1
10615,0
33175,0
6912,0
8128,0
19555,0
18211,0
39473,0
3164,0
12740,0
11842,0
9581,0
28755,0
5400,0
31235,0
18174,1
14554,1
13146,0
32127,0
17549,0
1793,0
33399,0
20091,1
17401,0
32768,0
22739,0
22022,0
22935,0
15377,0
34620,1
21635,0
14286,0
11499,0
21842,0
16090,0
20536,0
28635,1
20568,0
12206,0
6678,1
37715,0
29279,0
6455,0
6142,0
22458,0
31170,0
19358,0
24811,0
5440,0
31901,0
21138,0
14232,0
37745,1
35799,0
29584,0
14081,0
26599,0
5218,0
9197,0
29083,0
25931,1
6924,0
6216,0
6062,0
8696,0
25946,0
2328,0
32748,0
19969,1
6217,0
24776,0
18330,0
28752,1
6458,0
31211,0
40965,0
8766,0
23816,0
40158,1
12323,0
8451,0
3801,0
38550,1
352,0
26319,0
6641,0
19574,0
22200,0
25267,0
19095,0
38263,0
29781,0
37261,0
39229,0
29128,0
9804,0
36297,1
36116,1
34031,0
14506,0
11228,0
25281,0
18198,0
8476,0
17153,0
26574,0
15243,0
9755,0
11067,0
3853,0
21402,0
3685,1
26627,0
27695,0
9844,0
32122,0
18082,0
1166,1
24004,0
34960,0
30328,0
35769,0
16135,0
2258,0
36520,0
30253,1
36659,1
9243,0
12989,0
31813,0
10255,0
8452,0
33006,0
17714,0
11392,0
2291,0
41085,1
20110,0
16449,0
24475,0
9094,0
539,0
24094,1
2035,0
40860,0
37962,0
7235,0
23269,0
15002,0
40570,0
4212,0
22833,0
10303,0
27793,0
15571,0
22916,0
32064,0
11181,0
11933,1
8998,0
18650,0
20119,0
26179,0
31656,0
20458,0
35714,0
6177,0
7407,0
14811,0
34824,0
35330,0
23075,0
37469,0
23626,0
18537,0
16154,1
33533,0
12260,0
33548,1
9104,0
38763,0
26857,0
12861,0
12452,0
17920,1
27668,0
8821,1
10977,1
199,0
38829,0
35590,0
33144,0
17963,0
6372,0
18315,0
22106,0
10180,0
14065,0
35758,0
20114,0
13870,0
20349,0
9780,0
29306,0
22424,0
25551,0
8761,0
23845,0
4196,0
36517,1
14943,0
31190,0
28631,0
11926,0
13345,0
30781,0
36535,0
20376,0
15548,0
32832,0
28909,0
32763,0
28975,1
13244,0
34957,0
29824,1
4810,0
33437,0
6241,0
35602,0
41060,0
10523,0
35494,0
27072,0
6279,0
7908,0
10866,0
27631,0
40808,0
4895,0
23582,0
34106,0
30011,0
1285,0
11648,0
16947,0
14063,0
12838,0
16209,0
37926,1
39468,0
34917,0
32565,0
23141,0
34974,0
26768,0
24336,0
34176,0
29480,0
26071,0
27955,1
40189,0
7511,0
29915,0
6491,0
16765,0
30519,0
8548,0
37229,1
35581,0
14316,0
13226,0
305,0
8898,0
31219,0
11903,0
39897,0
5061,0
10547,0
7477,0
16601,0
36934,1
6106,0
40207,1
17141,0
28382,0
27017,0
30040,1
28977,0
6670,0
25861,0
21652,0
25309,0
2490,0
16522,1
19350,0
13127,0
3179,0
14435,0
19521,1
11550,0
26507,0
17904,0
8279,1
25318,0
23612,0
27049,0
24552,0
23938,0
1090,0
5317,0
39819,0
34448,0
3096,0
19494,0
12387,1
38580,0
17838,0
20503,0
14770,0
24010,0
33012,0
2405,0
30834,0
30824,0
25826,0
2993,0
9718,0
3275,0
22050,0
6155,0
33911,0
31881,0
4394,0
23694,0
33964,0
24100,1
38910,0
26467,0
21588,0
17636,0
6639,0
6800,0
2891,0
36187,0
2610,0
14704,0
22324,1
16228,0
19583,0
34247,0
25939,0
16663,0
21704,0
23876,0
15907,0
22082,0
4899,1
6219,0
5378,0
14475,0
9014,0
13643,0
14334,0
6662,1
40729,1
21397,0
9337,0
2809,0
9203,1
6724,0
40133,0
22376,0
27322,0
1071,0
37581,0
10895,0
31666,0
37816,1
29867,0
22375,0
17494,0
24443,0
30485,0
29950,0
5899,0
14158,0
25631,0
38613,0
7241,0
25073,0
36374,0
7780,0
18901,0
27928,0
11612,0
18171,1
14110,0
33062,0
10307,0
19978,0
19603,0
7770,0
35228,0
1124,0
24024,1
6093,0
31274,0
10575,0
8781,0
20020,0
40470,1
28504,0
30455,0
23738,0
33711,0
30527,0
29350,0
23517,0
4289,0
20097,0
11360,0
34863,0
9603,0
18810,0
38554,1
27134,0
10322,0
14774,0
1730,0
8248,0
27885,0
8592,0
32744,0
38563,0
15702,0
22374,0
11953,0
14265,0
39895,0
20699,0
25258,0
903,0
24015,1
2791,0
22708,0
20042,0
35561,0
4602,0
9897,0
2667,0
9864,0
8983,0
21924,0
12644,0
4307,0
37778,0
32886,0
8159,0
3134,0
4738,0
20633,0
6524,0
39698,0
17755,0
37467,1
37047,0
21981,0
33115,0
2189,0
28184,0
5109,0
30367,0
19486,0
38441,0
39386,1
40406,1
39371,0
3287,0
10528,0
31060,0
31955,0
20251,0
13684,0
34462,0
6888,0
30623,0
27276,0
7099,0
9154,0
11323,0
35131,0
8265,0
24203,0
36883,1
4022,0
6786,0
4939,0
17207,0
1107,0
14897,0
23311,0
18396,0
35516,0
2304,0
18708,0
15817,0
31294,0
32889,0
27458,0
24533,0
5937,0
30563,0
14905,0
2331,0
27740,0
33306,0
8686,0
22922,0
35258,0
19892,0
17385,0
17811,0
9823,0
36077,0
3142,0
28149,0
17129,0
12731,0
23817,0
14029,0
29872,0
7622,0
23253,0
6830,0
23164,0
35939,1
13963,0
39013,1
6579,0
33440,0
26324,1
37711,0
34554,0
5162,1
1720,0
16846,0
25487,0
39939,1
35023,0
21316,0
15755,0
18856,0
35429,0
8800,0
21761,1
15246,0
13318,0
31825,0
39979,1
4165,0
6755,0
14967,0
10763,0
8704,0
20293,0
17138,0
18504,0
38794,1
21475,0
37135,0
31648,1
23243,0
29082,0
10548,0
21132,0
16816,0
8867,0
13953,0
24093,0
33750,0
14766,0
39891,1
39947,1
8121,0
21764,0
25113,0
35241,0
8294,0
20660,0
39736,1
29338,0
27708,1
12138,0
17091,0
37347,0
20975,1
1148,0
21126,0
26053,0
9279,0
3603,0
36626,1
859,0
22728,0
35343,0
30376,0
14560,0
1176,0
23212,0
18773,0
25652,0
9709,0
3485,0
35818,0
4799,0
20324,0
25384,0
4943,0
39908,0
35783,0
31499,0
7755,0
9729,0
3695,0
1192,0
20832,0
17071,0
10536,0
7337,0
39415,0
2878,0
33939,1
4593,0
28049,0
10325,0
5196,0
17950,0
40684,1
40902,0
21376,0
30703,0
12895,0
14692,0
9050,0
14319,0
22660,0
31413,0
9159,0
30019,1
22234,1
36290,0
23608,0
13035,0
22744,0
26292,0
33556,0
25940,0
24920,0
13003,0
4389,0
10304,0
26318,1
34592,0
8529,1
15283,0
7462,0
1330,0
4654,0
27005,0
1427,0
1891,0
23618,0
1089,0
3250,0
1971,0
17590,0
10237,0
22080,0
28042,0
21406,0
10661,1
26958,0
37973,0
5461,0
9371,0
32841,0
11122,0
12891,0
23934,0
19906,0
12052,0
36149,0
17775,0
21608,0
26746,0
19743,0
7061,0
37606,0
8517,0
32777,0
27140,0
13058,0
36407,1
10518,0
31031,0
4829,0
25767,0
1896,0
8875,0
16229,0
25621,0
20148,0
16471,0
922,0
40896,0
11981,0
29737,0
23157,0
21035,1
24222,0
21068,0
22194,0
2994,0
13526,0
2309,0
39006,0
29905,0
38458,0
27861,0
4434,0
9090,0
5190,0
21442,0
35375,0
40485,1
16537,1
38480,1
35021,0
25135,0
35002,0
16431,0
7109,0
35016,0
22138,0
24223,0
9092,0
22631,0
39325,1
40612,1
8070,0
40375,1
3589,0
33991,0
30973,0
25918,0
25876,0
34570,0
40360,1
6484,0
26378,0
9969,0
3122,0
14018,0
7113,0
36566,1
37063,0
14195,0
8247,0
32330,0
341,0
30190,1
27363,0
16644,0
40523,0
26864,0
37129,0
214,0
33310,0
9930,0
32289,0
35233,1
15040,0
34720,0
14479,1
10116,0
24888,1
27938,0
24460,0
16025,0
32780,0
29535,0
12484,0
33698,0
33587,0
30326,1
25282,0
23654,0
5092,0
12240,0
37100,1
24345,0
36550,0
39433,0
32341,1
36638,0
23768,0
25054,0
22094,0
20019,0
9013,0
19112,0
24685,0
5475,0
11009,0
16931,0
39489,1
13297,0
10613,0
19498,0
16035,0
683,0
37366,0
6850,0
6567,0
10034,1
1082,0
4076,0
33327,0
25796,0
9797,0
16488,0
15464,0
35416,0
5235,0
3169,0
34748,0
21079,0
21995,0
21753,0
13862,0
30905,0
12564,0
34419,0
5373,0
74,0
38087,0
810,0
6676,0
3173,0
631,0
9986,0
969,0
21994,0
32324,0
3797,0
25167,0
21623,0
11857,0
26127,0
16026,0
12267,0
34873,0
30886,0
10521,0
40138,1
16145,0
37397,1
30235,1
18700,0
16979,0
6754,0
2709,0
7749,0
14940,0
17275,0
35858,1
33347,0
38439,1
21496,0
36692,0
4333,0
28627,1
27750,0
23261,0
8619,0
3058,0
40480,1
21434,0
18829,0
9244,0
15163,0
12605,1
27788,0
20859,0
19502,0
6628,0
19718,0
13436,0
3595,0
30669,0
30944,0
29607,0
10223,0
29310,0
31882,0
12385,1
343,0
31738,0
25643,0
30568,1
23541,0
15630,0
14550,0
7415,0
16859,0
27256,0
38227,0
23387,0
3248,0
4374,0
14159,0
3581,0
17832,0
17677,0
31079,0
23032,1
16638,0
14028,0
24596,0
36881,0
9756,0
5088,0
23482,0
9971,0
25561,0
31265,0
13313,0
12271,0
15382,0
27237,0
24686,0
3622,0
13283,0
29105,0
26719,0
592,0
16425,0
10292,0
28455,0
26304,0
38584,1
802,0
6213,1
28532,0
35322,0
27749,0
23305,1
38549,0
35406,0
30792,0
18490,0
8111,0
15772,0
6180,0
16556,0
11143,0
1737,0
33332,0
32514,0
18642,0
32651,0
37405,0
38433,0
12380,0
9580,0
31247,0
18196,0
25797,0
13421,0
19816,0
21004,1
31888,0
29894,0
3789,0
25499,0
1955,0
17650,0
14787,1
22680,0
25556,0
27183,0
31121,1
15044,0
23637,0
9131,0
3788,0
20993,0
33512,0
9506,0
21681,0
20994,0
34664,0
1509,0
2692,0
23133,0
15008,0
12375,0
24041,0
21963,0
29385,0
25574,0
21438,0
29444,0
27989,0
37741,0
34053,0
38330,1
11180,0
25453,0
2597,0
24433,0
26135,0
33731,0
13712,0
8080,0
19735,0
26620,0
30242,0
8106,0
34126,0
31571,0
3385,0
32766,0
18273,0
345,0
8186,0
16694,0
1604,0
29251,0
4873,0
17732,0
28156,1
2345,0
15316,1
27602,0
13969,0
3430,0
9673,0
7747,0
24870,0
9201,0
26745,0
5210,0
1060,0
14274,0
573,0
33124,1
14815,1
27940,0
2210,0
28940,0
236,0
28539,0
1430,0
541,0
21461,0
30288,1
40457,1
20314,0
8446,0
1041,0
34125,0
31051,0
20580,0
20806,0
36005,0
6686,0
26405,0
20909,0
7602,0
8139,0
3669,0
8015,0
1615,0
5715,0
39477,0
37915,0
40592,0
35750,0
6788,0
8786,0
23737,0
29811,0
27736,1
29417,0
6049,0
36242,0
22185,0
355,0
34612,0
24764,0
26144,0
39642,1
2429,0
12820,0
10841,0
39583,0
13166,0
36806,0
6096,0
5204,0
41142,1
30472,1
25715,0
41014,1
23067,0
29084,0
29425,0
9317,0
7268,0
22691,0
6135,0
27562,0
1195,0
36160,1
18878,0
10658,0
16504,0
29112,0
21657,0
8424,0
37559,1
7531,0
25523,0
36772,1
37374,1
6515,0
36943,1
26444,0
26221,0
262,0
24415,0
29977,1
35811,0
1776,0
3015,0
4008,0
16142,0
16793,0
35248,0
13074,0
18770,0
3561,0
32297,0
6164,1
11155,0
8872,0
23933,0
37774,0
7717,1
20075,0
36700,0
34394,0
10704,1
6112,0
40908,0
31384,0
26675,0
28485,0
37627,1
23218,0
19683,0
8028,0
1619,0
27878,1
10501,0
15174,0
30775,0
22828,0
29298,0
14470,0
4890,0
20348,0
5159,0
26016,1
7605,0
3433,0
15674,0
23328,0
38103,0
26697,0
37372,0
17050,0
34122,0
7563,0
39771,0
8937,0
9349,0
17866,0
40387,1
5756,0
19225,0
39133,1
14607,0
38194,1
27531,0
32867,0
28898,0
39123,0
20836,0
35259,0
218,0
27594,0
5212,0
30226,0
6822,0
29243,0
4300,0
24823,0
24972,0
32455,0
36655,0
10926,0
15431,0
29736,0
39194,1
20574,0
7247,0
38957,0
7560,0
20139,0
14370,0
33947,0
8949,0
21297,0
6459,0
5056,1
12120,0
35906,0
33992,0
6130,0
32087,0
28661,0
12125,0
9102,0
30503,0
40290,0
32672,0
27209,0
20063,0
34481,0
10631,0
6959,1
13138,0
22367,0
18180,0
38683,0
140,0
27924,0
25950,0
31756,0
10539,0
3551,0
31954,0
7706,0
26753,0
31345,0
40722,1
15784,0
13257,0
2855,0
38399,0
19031,0
7812,0
38639,0
10490,0
19844,0
40056,1
11744,0
1436,0
19495,0
26804,0
27915,0
18142,0
9595,0
7650,0
21793,0
37165,1
2741,0
9852,1
31389,0
7249,0
14633,1
2813,0
12563,0
29422,0
32655,0
32038,0
7290,0
21168,0
20183,0
19671,0
36002,0
35174,1
37205,1
1077,0
9419,0
33751,0
21949,0
38524,0
4950,0
9221,0
31673,0
38577,0
33993,0
2001,0
29923,0
2690,0
41112,0
40022,0
21223,0
23555,0
28119,0
35314,0
10805,0
5399,0
39521,0
20504,0
32761,0
19564,0
1092,0
40318,0
20053,0
2510,0
27897,1
5531,0
12836,0
16552,0
3136,0
26865,0
25724,1
36286,0
711,0
30096,1
39623,1
36961,0
12030,0
13444,0
38506,0
26141,0
35547,0
11105,0
4470,0
14830,0
34224,0
35216,0
30120,1
19034,0
12560,0
2726,0
7299,0
613,0
30759,0
29676,1
12970,0
12786,0
1302,0
40023,1
36929,0
24413,0
10934,0
19104,0
26065,0
34840,1
39747,0
26871,0
21975,0
23627,0
13104,0
16739,0
37833,1
10753,0
12968,0
10511,0
31196,0
9497,0
13115,0
3209,0
9261,0
39879,1
18163,0
9056,0
7857,0
18288,1
32545,0
27730,1
28420,0
6251,0
21296,0
11233,1
25585,0
10731,0
31787,0
38487,0
15180,0
26703,0
20501,0
30724,0
38935,1
20948,0
14545,0
9498,0
38947,0
29167,0
31463,1
23723,0
15197,0
2134,0
28604,1
34970,0
3926,0
35049,1
35109,0
14034,0
35432,0
12531,0
33766,0
19391,0
20761,0
35130,1
19170,0
39850,0
17059,0
40586,1
1789,0
35264,0
27117,0
29307,0
5374,0
16988,0
20133,0
26369,0
8315,1
7261,0
27304,0
22216,0
6868,0
1671,0
27519,0
31455,0
13830,0
10860,0
34216,0
17548,0
26921,0
5069,0
27223,0
29097,1
14042,0
22308,0
5697,0
5410,0
6259,0
34094,1
2246,0
6336,0
26225,0
40362,1
32506,0
13529,0
14804,0
30632,0
15987,0
18502,0
15317,1
8561,0
1811,0
19944,0
32319,0
17008,0
15234,0
27571,0
23018,0
13052,0
17382,1
24855,0
4540,0
22749,0
21361,0
34999,0
24401,0
17837,0
27774,0
37677,0
5708,0
20132,0
24381,0
31156,0
35735,0
20775,0
31491,0
9545,0
5310,0
306,0
11298,0
17404,0
30406,1
3779,0
6907,0
36198,0
29592,0
20521,0
33725,0
12046,0
932,0
5911,0
40016,0
24810,0
31535,0
29055,0
38402,1
5670,0
38708,1
27624,0
36890,1
24880,0
5406,0
24777,0
24612,0
22725,0
24488,1
9554,0
13415,0
33918,0
16201,0
41179,0
11829,0
18932,0
39889,1
6720,0
5922,0
3119,0
38109,1
29169,0
31529,0
18865,0
9883,0
424,0
36902,0
1501,1
35883,1
11257,0
38723,1
21153,0
17770,0
34006,0
8882,0
31333,0
10008,0
5078,0
16786,0
3608,1
29702,0
24982,0
33591,0
9819,0
32078,0
39959,1
7529,0
16920,1
39839,0
39031,1
24516,0
22161,0
40871,0
12207,0
12495,0
5976,0
39562,0
40581,0
23020,1
14016,0
38038,0
21129,0
27416,0
20820,0
37595,0
29485,0
10810,0
1833,0
31769,0
40540,0
2881,0
29020,0
33885,0
13494,1
7980,0
10,0
7631,0
8547,0
28147,0
27281,0
40300,1
13343,0
24825,0
15574,0
14182,0
25886,0
31506,0
40211,0
37225,1
30439,1
33088,0
17831,0
10174,0
31650,0
27213,0
19692,0
3075,0
12073,0
8049,0
7927,0
20621,1
9614,0
1483,0
22898,0
37200,0
14426,0
347,0
21837,0
25083,0
11919,0
5972,0
3993,0
31390,0
2443,0
12000,0
6930,0
22373,0
27246,0
7997,0
14080,0
15550,0
35550,0
3236,0
32376,0
8724,0
24403,0
25780,0
33585,0
2794,0
6224,0
26659,0
16199,0
39159,1
10654,0
28699,0
30761,0
8764,0
34657,0
31649,0
2830,0
30768,0
16908,0
6586,0
4681,0
38047,1
21660,0
2735,0
25007,0
6237,0
38387,0
19609,0
35247,1
27563,1
39322,1
25090,0
21596,0
28613,0
38780,1
1850,0
9524,1
3512,0
6355,0
10464,0
3283,0
26041,1
30333,0
5270,0
11318,0
13278,0
4930,0
15928,0
23498,0
20041,0
26632,0
19551,0
11907,0
20438,1
20105,0
24576,0
31068,0
21109,0
37618,0
5663,0
37686,1
2499,0
12975,0
24688,0
34505,0
16308,0
10628,0
13582,0
39635,0
18233,0
37638,0
31897,0
37171,1
22064,0
34164,0
7375,0
21054,0
34025,1
29133,0
12469,0
34925,0
1379,0
14723,0
10593,0
20620,0
3068,0
27632,0
10228,0
13911,0
22427,0
13954,0
16727,0
14868,0
19819,0
20106,0
12768,0
8370,0
18387,0
25085,0
8564,0
3192,0
39857,1
18338,0
15979,0
3957,0
30243,1
27980,0
12540,0
22673,0
36472,0
7688,0
10062,0
19142,0
10295,0
40298,1
19199,1
31086,0
3478,0
32266,0
27398,0
8723,0
15931,0
24745,0
35051,0
10914,0
12597,0
1571,0
28895,0
16129,0
234,0
10513,0
27755,0
32816,0
24508,0
33604,0
7016,0
16459,0
33295,0
23363,0
4708,0
7621,0
40982,0
32247,0
31973,0
13406,0
36719,0
37548,0
29744,0
30457,0
21750,0
3454,0
15053,0
32419,0
13975,0
14827,0
17777,0
1342,0
7033,0
4310,0
5501,0
24274,0
7541,0
45,0
27312,0
30090,0
24256,0
13951,0
16667,1
25774,0
24901,0
32568,0
19614,0
6823,0
34542,0
25142,0
10369,0
8523,0
22510,0
33214,0
9240,0
30259,0
14531,0
10274,0
22260,0
24331,0
993,0
32157,0
13697,0
4190,0
29380,0
32630,0
38358,1
20359,0
32968,0
24780,0
14190,0
31286,0
29116,1
2235,0
28009,0
32083,0
25873,0
39589,0
30425,0
32708,0
14775,0
6971,0
39579,1
34920,0
14789,1
19196,1
33804,0
10417,0
34345,0
23668,0
27699,0
35112,0
32713,0
3766,0
19832,0
3686,0
26962,0
20028,0
6578,0
30273,1
24524,0
23300,0
19686,0
32284,0
2903,0
15483,0
12476,0
2,0
40027,1
34842,0
6592,0
17001,0
35731,0
28951,0
26163,0
21908,0
21881,0
2916,0
24154,0
7322,0
7936,0
3699,0
33195,0
37206,1
30465,0
9813,0
20035,0
39065,1
10699,0
24785,0
40563,1
8992,0
3188,0
5901,0
17255,0
6434,0
6399,0
15449,0
33925,0
8852,0
18456,1
24619,0
24854,0
13757,0
33888,0
5785,0
35171,0
21792,0
33722,0
12067,0
28856,0
33436,0
23783,0
19082,0
6320,0
22985,0
32824,0
536,0
36759,1
11836,0
40180,0
37735,0
36090,0
31518,0
35301,0
2823,0
26426,0
2675,0
7421,0
30006,1
19712,0
30218,1
32496,0
709,0
39610,0
23743,0
14525,0
6538,0
25748,0
13066,0
1638,0
6076,0
27678,0
20373,0
16183,1
35195,0
13598,0
335,0
23292,0
38006,1
21549,0
5264,0
29714,0
14786,0
428,0
2182,0
24575,0
39406,0
34964,0
13987,0
5202,0
4938,0
12810,0
29271,0
15347,0
10084,0
32926,0
1259,0
9643,0
26567,0
21443,0
33132,0
16586,0
38451,0
3619,0
13640,0
13535,0
19071,0
40306,0
13468,0
22648,0
12438,0
12336,0
26680,0
28824,0
7206,0
17119,0
9924,0
22941,0
4582,0
22603,0
29619,0
22589,0
17483,0
9210,0
32001,0
30142,0
8809,0
16339,0
26311,0
38437,1
10647,0
5755,0
35384,0
41186,1
11763,0
32548,0
39011,1
6337,0
13758,0
34517,0
29649,1
33696,0
21354,0
28026,0
24243,0
27995,0
10280,0
33647,0
1901,0
21135,0
14576,1
14945,0
39707,1
9877,0
9274,0
18043,0
28843,0
19259,0
40779,1
18867,0
21611,0
19222,1
3477,0
7227,0
38375,0
22316,0
23786,0
35935,0
22960,0
17910,0
33609,0
3907,0
19410,0
37560,0
4678,0
780,0
3320,0
34878,0
16530,0
35115,1
10868,0
3772,0
15423,0
15156,0
14145,0
36519,0
32579,0
19355,0
3840,0
16170,0
6965,0
2737,0
38159,0
1407,0
28616,0
26390,0
17567,0
2284,0
24741,0
24410,0
27893,1
26802,0
6469,0
17886,0
33118,0
32717,1
36755,0
30736,0
2536,0
10141,0
3601,0
5112,1
36922,0
22183,0
1520,0
3554,0
1887,0
5856,0
14097,0
20500,1
36491,1
7192,0
1925,0
23428,0
13206,0
6629,1
15500,1
16245,0
37854,1
18936,0
22577,0
13476,0
1992,0
38336,0
37212,0
12460,0
14269,0
24124,0
21598,0
40112,1
13376,0
19909,0
17614,0
12549,0
32858,0
18769,0
39544,1
14622,0
2586,0
29438,0
13045,0
18848,0
4865,0
4720,1
24305,0
5927,0
36113,0
23247,0
20272,0
37817,0
20778,0
13832,0
33908,1
3307,0
1217,0
6204,0
19859,0
2440,0
16805,0
1035,0
98,0
32930,0
39666,1
25922,0
24078,1
9680,0
14309,0
16014,0
39913,0
37927,0
13719,0
3989,0
38717,1
35351,0
29042,0
38510,0
17698,0
14568,0
25352,0
18667,0
34175,0
5646,0
27,0
36461,1
40431,0
7218,0
23176,0
37062,0
28689,0
36174,0
17023,0
1165,0
30146,1
15683,0
23299,0
242,0
39930,0
4495,0
3550,0
9182,0
35218,0
10745,0
9078,0
5042,0
22438,0
7581,0
4927,0
21803,0
34155,0
18206,0
8175,0
9928,0
23574,0
11314,0
15049,0
19937,0
26913,0
38960,0
35672,0
6384,0
151,0
22423,1
7328,0
20935,0
28503,0
33819,0
32194,0
15553,0
31462,0
24709,0
26695,0
30964,0
26204,0
4384,0
37114,0
26849,0
22275,0
35887,0
4552,0
38148,1
1513,0
34968,1
17627,0
33377,0
30659,0
775,0
6034,0
11957,0
22614,0
26906,0
22327,0
20286,0
20985,0
39341,1
2320,0
5525,0
17366,0
19311,0
24721,0
15926,0
8712,0
17572,0
12591,0
8634,0
27586,0
15419,0
12941,0
11630,0
2569,0
1760,0
26383,0
40601,1
4362,0
40995,0
10732,0
13348,0
6380,0
16863,0
32381,0
24673,0
27721,1
23220,0
38183,0
33064,0
15578,0
18070,0
7303,0
4901,0
36071,0
1308,0
26617,0
20517,0
16661,0
23,0
29988,1
17661,0
26257,0
21290,0
4101,0
37299,0
23728,0
26408,0
27746,1
14813,0
12684,0
11869,0
10125,0
19151,0
33271,0
8775,0
6092,0
24003,0
19040,0
41039,1
40337,0
17853,0
15152,0
21175,0
11860,0
22878,0
27625,0
25970,0
31359,0
23631,0
24076,0
13612,0
30298,0
28450,0
30028,1
29371,1
5050,0
40465,1
39062,0
6331,0
32221,0
32169,0
2054,0
10479,0
33334,0
3237,0
37308,0
13878,0
13275,0
35497,1
10827,0
2952,0
38225,0
13590,0
25045,0
8956,0
14906,0
28418,1
2419,0
29857,0
15917,0
26869,0
9949,0
8541,0
27648,0
19411,0
39668,1
34828,0
2245,0
24876,0
16981,0
10635,1
13688,0
13106,0
2347,0
31782,0
25017,0
797,0
18552,0
27933,0
26451,0
27978,0
5678,0
18852,0
38176,0
17604,0
32423,0
29212,0
16275,0
39840,0
25668,0
5619,1
35833,1
22955,0
10823,0
27345,0
19894,1
8043,0
37325,0
34681,0
8044,0
14397,0
15379,0
38076,1
10098,0
12064,0
4751,0
25154,0
37825,0
10781,0
376,0
39309,1
12057,1
25500,0
39232,1
26812,0
34124,0
1517,0
34907,0
10343,0
38595,1
2787,0
8645,0
10100,0
17921,0
22388,0
40057,1
28310,0
38804,1
32919,0
38455,1
29195,0
21187,0
12647,0
34123,0
28741,1
20290,0
16593,0
821,0
1854,0
40149,1
6255,0
10427,0
15319,1
17667,0
33163,0
5156,0
29194,0
39311,0
14244,0
3625,0
13334,0
19016,0
10794,0
31148,0
34395,0
5222,0
30532,0
10152,0
33860,0
20404,0
20962,0
30813,0
11409,0
27453,0
1686,0
39114,0
19935,0
14934,0
10070,0
26836,0
37320,0
7203,0
36948,0
52,0
18943,0
39015,0
37722,0
33969,0
33823,0
11278,0
31830,0
24513,0
35374,0
26177,0
30480,0
21322,0
31058,0
26206,0
33293,0
14411,0
15770,0
9922,0
39570,0
8309,0
18945,0
32822,0
5758,0
38158,1
25765,0
27523,0
38660,0
37442,0
38130,0
13705,1
10740,0
28074,0
20238,1
29993,0
20949,0
13934,0
28285,0
39359,0
6900,0
38329,0
37536,1
32322,0
16173,0
33102,0
17408,0
19616,0
39040,1
27673,0
24220,0
30560,0
7293,0
35688,0
22714,1
27485,0
2613,0
32174,0
37739,0
30940,0
32597,0
18611,0
1381,0
22291,0
8266,0
23888,0
15172,0
19267,0
10001,0
24434,0
20524,1
2936,0
29138,0
15647,0
29479,0
11132,0
11492,1
13925,1
40044,0
25053,0
23150,0
20333,1
19503,0
21123,0
14312,0
37107,0
12521,0
5244,0
27181,1
39421,1
34287,0
4592,0
3295,0
21291,0
36856,1
30021,1
40184,1
14542,0
22093,0
34662,0
11357,0
27109,0
18511,0
37800,1
23096,0
24650,0
26462,0
7479,0
